Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840
Memulai Modbus Gateway di 0.0.0.0:5020


[2026-05-17 01:22:09] [iter 1] [Bus 1] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 01:29:22] [iter 109] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=507.7000 A, PF=0.9721, V_out=1.0090 pu, I_out=507.7000 A, V_DT=1.0081 pu, P=94.8774 MW, Q=22.8938 MVar


[2026-05-17 01:29:26] [iter 110] [Bus 1] P/Q/CMD -> V_in=1.0160 pu, I_in=912.4000 A, PF=0.9734, V_out=1.0160 pu, I_out=912.4000 A, V_DT=1.0200 pu, P=171.9189 MW, Q=40.4651 MVar
[2026-05-17 01:29:26] [iter 110] [Bus 2] P/Q/CMD -> V_in=1.0080 pu, I_in=404.7667 A, PF=0.9101, V_out=1.0080 pu, I_out=404.7667 A, V_DT=1.0102 pu, P=70.7469 MW, Q=32.2127 MVar
[2026-05-17 01:29:26] [iter 110] [Bus 3] P/Q/CMD -> V_in=1.0080 pu, I_in=487.6667 A, PF=0.9242, V_out=1.0080 pu, I_out=487.6667 A, V_DT=1.0071 pu, P=86.5571 MW, Q=35.7682 MVar
[2026-05-17 01:29:26] [iter 110] [Bus 4] P/Q/CMD -> V_in=1.0070 pu, I_in=501.3000 A, PF=0.8304, V_out=1.0070 pu, I_out=501.3000 A, V_DT=1.0100 pu, P=79.8671 MW, Q=53.5879 MVar
[2026-05-17 01:29:26] [iter 110] [Bus 5] P/Q/CMD -> V_in=1.0050 pu, I_in=505.0000 A, PF=0.9730, V_out=1.0050 pu, I_out=505.0000 A, V_DT=1.0081 pu, P=94.0857 MW, Q=22.3180 MVar


[2026-05-17 01:29:30] [iter 111] [Bus 1] P/Q/CMD -> V_in=1.0180 pu, I_in=775.4000 A, PF=0.9661, V_out=1.0180 pu, I_out=775.4000 A, V_DT=1.0200 pu, P=145.2944 MW, Q=38.8266 MVar
[2026-05-17 01:29:30] [iter 111] [Bus 2] P/Q/CMD -> V_in=1.0080 pu, I_in=357.1333 A, PF=0.9352, V_out=1.0080 pu, I_out=357.1333 A, V_DT=1.0092 pu, P=64.1429 MW, Q=24.2882 MVar
[2026-05-17 01:29:30] [iter 111] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=342.0333 A, PF=0.9367, V_out=1.0140 pu, I_out=342.0333 A, V_DT=1.0062 pu, P=61.8957 MW, Q=23.1362 MVar
[2026-05-17 01:29:30] [iter 111] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=469.6000 A, PF=0.8867, V_out=1.0080 pu, I_out=469.6000 A, V_DT=1.0100 pu, P=79.9684 MW, Q=41.6973 MVar
[2026-05-17 01:29:30] [iter 111] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=464.8333 A, PF=0.9560, V_out=1.0070 pu, I_out=464.8333 A, V_DT=1.0081 pu, P=85.2585 MW, Q=26.1632 MVar


[2026-05-17 01:29:34] [iter 112] [Bus 1] P/Q/CMD -> V_in=1.0260 pu, I_in=906.8667 A, PF=0.9707, V_out=1.0260 pu, I_out=906.8667 A, V_DT=1.0200 pu, P=172.0795 MW, Q=42.5979 MVar
[2026-05-17 01:29:34] [iter 112] [Bus 2] P/Q/CMD -> V_in=1.0040 pu, I_in=377.6667 A, PF=0.9243, V_out=1.0040 pu, I_out=377.6667 A, V_DT=1.0111 pu, P=66.7742 MW, Q=27.5727 MVar
[2026-05-17 01:29:34] [iter 112] [Bus 3] P/Q/CMD -> V_in=1.0000 pu, I_in=528.0333 A, PF=0.8907, V_out=1.0000 pu, I_out=528.0333 A, V_DT=1.0085 pu, P=89.6079 MW, Q=45.7337 MVar
[2026-05-17 01:29:34] [iter 112] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=509.7333 A, PF=0.8159, V_out=1.0080 pu, I_out=509.7333 A, V_DT=1.0100 pu, P=79.8719 MW, Q=56.6017 MVar
[2026-05-17 01:29:34] [iter 112] [Bus 5] P/Q/CMD -> V_in=1.0110 pu, I_in=495.2333 A, PF=0.9743, V_out=1.0110 pu, I_out=495.2333 A, V_DT=1.0081 pu, P=92.9409 MW, Q=21.4876 MVar


[2026-05-17 01:29:38] [iter 113] [Bus 1] P/Q/CMD -> V_in=1.0150 pu, I_in=849.6333 A, PF=0.9676, V_out=1.0150 pu, I_out=849.6333 A, V_DT=1.0200 pu, P=158.9816 MW, Q=41.4851 MVar
[2026-05-17 01:29:38] [iter 113] [Bus 2] P/Q/CMD -> V_in=1.0130 pu, I_in=418.6000 A, PF=0.9181, V_out=1.0130 pu, I_out=418.6000 A, V_DT=1.0091 pu, P=74.1740 MW, Q=32.0213 MVar
[2026-05-17 01:29:38] [iter 113] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=429.8333 A, PF=0.9205, V_out=1.0040 pu, I_out=429.8333 A, V_DT=1.0056 pu, P=75.6852 MW, Q=32.1276 MVar
[2026-05-17 01:29:38] [iter 113] [Bus 4] P/Q/CMD -> V_in=1.0110 pu, I_in=469.5333 A, PF=0.8873, V_out=1.0110 pu, I_out=469.5333 A, V_DT=1.0100 pu, P=80.2493 MW, Q=41.7113 MVar
[2026-05-17 01:29:38] [iter 113] [Bus 5] P/Q/CMD -> V_in=1.0010 pu, I_in=472.3667 A, PF=0.9844, V_out=1.0010 pu, I_out=472.3667 A, V_DT=1.0081 pu, P=88.6826 MW, Q=15.8505 MVar


[2026-05-17 01:29:42] [iter 114] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=910.5667 A, PF=0.9752, V_out=1.0220 pu, I_out=910.5667 A, V_DT=1.0200 pu, P=172.9058 MW, Q=39.2417 MVar
[2026-05-17 01:29:42] [iter 114] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=444.6333 A, PF=0.9244, V_out=1.0110 pu, I_out=444.6333 A, V_DT=1.0095 pu, P=79.1711 MW, Q=32.6674 MVar
[2026-05-17 01:29:42] [iter 114] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=439.2333 A, PF=0.9349, V_out=1.0070 pu, I_out=439.2333 A, V_DT=1.0068 pu, P=78.7849 MW, Q=29.9087 MVar
[2026-05-17 01:29:42] [iter 114] [Bus 4] P/Q/CMD -> V_in=1.0170 pu, I_in=468.1667 A, PF=0.8853, V_out=1.0170 pu, I_out=468.1667 A, V_DT=1.0100 pu, P=80.3092 MW, Q=42.1839 MVar
[2026-05-17 01:29:42] [iter 114] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=486.8667 A, PF=0.9879, V_out=1.0070 pu, I_out=486.8667 A, V_DT=1.0084 pu, P=92.2796 MW, Q=14.4871 MVar


[2026-05-17 01:29:46] [iter 115] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=772.2000 A, PF=0.9589, V_out=1.0220 pu, I_out=772.2000 A, V_DT=1.0200 pu, P=144.1808 MW, Q=42.6639 MVar
[2026-05-17 01:29:46] [iter 115] [Bus 2] P/Q/CMD -> V_in=1.0130 pu, I_in=317.5000 A, PF=0.9169, V_out=1.0130 pu, I_out=317.5000 A, V_DT=1.0093 pu, P=56.1860 MW, Q=24.4572 MVar
[2026-05-17 01:29:46] [iter 115] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=464.5333 A, PF=0.8941, V_out=1.0070 pu, I_out=464.5333 A, V_DT=1.0067 pu, P=79.6867 MW, Q=39.9162 MVar
[2026-05-17 01:29:46] [iter 115] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=495.9667 A, PF=0.8364, V_out=1.0100 pu, I_out=495.9667 A, V_DT=1.0100 pu, P=79.8254 MW, Q=52.3121 MVar
[2026-05-17 01:29:46] [iter 115] [Bus 5] P/Q/CMD -> V_in=1.0030 pu, I_in=475.5333 A, PF=0.9530, V_out=1.0030 pu, I_out=475.5333 A, V_DT=1.0084 pu, P=86.6020 MW, Q=27.5318 MVar


[2026-05-17 01:29:50] [iter 116] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=727.1333 A, PF=0.9636, V_out=1.0200 pu, I_out=727.1333 A, V_DT=1.0200 pu, P=136.1646 MW, Q=37.7785 MVar
[2026-05-17 01:29:50] [iter 116] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=279.2667 A, PF=0.9360, V_out=1.0110 pu, I_out=279.2667 A, V_DT=1.0093 pu, P=50.3500 MW, Q=18.9350 MVar
[2026-05-17 01:29:50] [iter 116] [Bus 3] P/Q/CMD -> V_in=1.0050 pu, I_in=447.1667 A, PF=0.9062, V_out=1.0050 pu, I_out=447.1667 A, V_DT=1.0067 pu, P=77.5913 MW, Q=36.2055 MVar
[2026-05-17 01:29:50] [iter 116] [Bus 4] P/Q/CMD -> V_in=1.0110 pu, I_in=462.2000 A, PF=0.9009, V_out=1.0110 pu, I_out=462.2000 A, V_DT=1.0100 pu, P=80.2068 MW, Q=38.6412 MVar
[2026-05-17 01:29:50] [iter 116] [Bus 5] P/Q/CMD -> V_in=1.0060 pu, I_in=461.4333 A, PF=0.9783, V_out=1.0060 pu, I_out=461.4333 A, V_DT=1.0084 pu, P=86.5231 MW, Q=18.3247 MVar


[2026-05-17 01:29:54] [iter 117] [Bus 1] P/Q/CMD -> V_in=1.0230 pu, I_in=870.6333 A, PF=0.9822, V_out=1.0230 pu, I_out=870.6333 A, V_DT=1.0200 pu, P=166.6726 MW, Q=31.8748 MVar
[2026-05-17 01:29:54] [iter 117] [Bus 2] P/Q/CMD -> V_in=1.0100 pu, I_in=394.0000 A, PF=0.9363, V_out=1.0100 pu, I_out=394.0000 A, V_DT=1.0106 pu, P=70.9882 MW, Q=26.6273 MVar
[2026-05-17 01:29:54] [iter 117] [Bus 3] P/Q/CMD -> V_in=1.0080 pu, I_in=435.3333 A, PF=0.9632, V_out=1.0080 pu, I_out=435.3333 A, V_DT=1.0073 pu, P=80.5290 MW, Q=22.4720 MVar
[2026-05-17 01:29:54] [iter 117] [Bus 4] P/Q/CMD -> V_in=1.0060 pu, I_in=469.1000 A, PF=0.8841, V_out=1.0060 pu, I_out=469.1000 A, V_DT=1.0100 pu, P=79.4910 MW, Q=42.0156 MVar
[2026-05-17 01:29:54] [iter 117] [Bus 5] P/Q/CMD -> V_in=1.0060 pu, I_in=495.0000 A, PF=0.9750, V_out=1.0060 pu, I_out=495.0000 A, V_DT=1.0083 pu, P=92.5041 MW, Q=21.0819 MVar


[2026-05-17 01:29:58] [iter 118] [Bus 1] P/Q/CMD -> V_in=1.0160 pu, I_in=814.8667 A, PF=0.9823, V_out=1.0160 pu, I_out=814.8667 A, V_DT=1.0200 pu, P=154.9451 MW, Q=29.5464 MVar
[2026-05-17 01:29:58] [iter 118] [Bus 2] P/Q/CMD -> V_in=1.0070 pu, I_in=372.9667 A, PF=0.9747, V_out=1.0070 pu, I_out=372.9667 A, V_DT=1.0103 pu, P=69.7467 MW, Q=15.9942 MVar
[2026-05-17 01:29:58] [iter 118] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=408.2667 A, PF=0.9290, V_out=1.0040 pu, I_out=408.2667 A, V_DT=1.0077 pu, P=72.5515 MW, Q=28.9019 MVar
[2026-05-17 01:29:58] [iter 118] [Bus 4] P/Q/CMD -> V_in=1.0140 pu, I_in=451.7333 A, PF=0.9209, V_out=1.0140 pu, I_out=451.7333 A, V_DT=1.0100 pu, P=80.3685 MW, Q=34.0184 MVar
[2026-05-17 01:29:58] [iter 118] [Bus 5] P/Q/CMD -> V_in=1.0050 pu, I_in=482.8000 A, PF=0.9863, V_out=1.0050 pu, I_out=482.8000 A, V_DT=1.0082 pu, P=91.1792 MW, Q=15.2500 MVar


[2026-05-17 01:30:02] [iter 119] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=819.1000 A, PF=0.9618, V_out=1.0200 pu, I_out=819.1000 A, V_DT=1.0200 pu, P=153.1000 MW, Q=43.5762 MVar
[2026-05-17 01:30:02] [iter 119] [Bus 2] P/Q/CMD -> V_in=1.0080 pu, I_in=429.5667 A, PF=0.9057, V_out=1.0080 pu, I_out=429.5667 A, V_DT=1.0109 pu, P=74.7186 MW, Q=34.9726 MVar
[2026-05-17 01:30:02] [iter 119] [Bus 3] P/Q/CMD -> V_in=1.0050 pu, I_in=373.1667 A, PF=0.9077, V_out=1.0050 pu, I_out=373.1667 A, V_DT=1.0080 pu, P=64.8581 MW, Q=29.9832 MVar
[2026-05-17 01:30:02] [iter 119] [Bus 4] P/Q/CMD -> V_in=1.0120 pu, I_in=482.2333 A, PF=0.8641, V_out=1.0120 pu, I_out=482.2333 A, V_DT=1.0100 pu, P=80.3443 MW, Q=46.7989 MVar
[2026-05-17 01:30:02] [iter 119] [Bus 5] P/Q/CMD -> V_in=1.0100 pu, I_in=495.8667 A, PF=0.9728, V_out=1.0100 pu, I_out=495.8667 A, V_DT=1.0084 pu, P=92.8246 MW, Q=22.1037 MVar


[2026-05-17 01:30:06] [iter 120] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=818.8000 A, PF=0.9750, V_out=1.0190 pu, I_out=818.8000 A, V_DT=1.0200 pu, P=154.9922 MW, Q=35.3231 MVar
[2026-05-17 01:30:06] [iter 120] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=334.3667 A, PF=0.9099, V_out=1.0090 pu, I_out=334.3667 A, V_DT=1.0096 pu, P=58.4872 MW, Q=26.6646 MVar
[2026-05-17 01:30:06] [iter 120] [Bus 3] P/Q/CMD -> V_in=1.0060 pu, I_in=443.0333 A, PF=0.9430, V_out=1.0060 pu, I_out=443.0333 A, V_DT=1.0072 pu, P=80.0755 MW, Q=28.2593 MVar
[2026-05-17 01:30:06] [iter 120] [Bus 4] P/Q/CMD -> V_in=1.0090 pu, I_in=481.9000 A, PF=0.8626, V_out=1.0090 pu, I_out=481.9000 A, V_DT=1.0100 pu, P=79.9118 MW, Q=46.8656 MVar
[2026-05-17 01:30:06] [iter 120] [Bus 5] P/Q/CMD -> V_in=1.0050 pu, I_in=506.7667 A, PF=0.9700, V_out=1.0050 pu, I_out=506.7667 A, V_DT=1.0081 pu, P=94.1237 MW, Q=23.5896 MVar


[2026-05-17 01:30:10] [iter 121] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=728.7000 A, PF=0.9549, V_out=1.0210 pu, I_out=728.7000 A, V_DT=1.0200 pu, P=135.3586 MW, Q=42.0899 MVar
[2026-05-17 01:30:10] [iter 121] [Bus 2] P/Q/CMD -> V_in=1.0160 pu, I_in=367.4667 A, PF=0.9064, V_out=1.0160 pu, I_out=367.4667 A, V_DT=1.0104 pu, P=64.4740 MW, Q=30.0476 MVar
[2026-05-17 01:30:10] [iter 121] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=344.0000 A, PF=0.9189, V_out=1.0070 pu, I_out=344.0000 A, V_DT=1.0075 pu, P=60.6470 MW, Q=26.0362 MVar
[2026-05-17 01:30:10] [iter 121] [Bus 4] P/Q/CMD -> V_in=1.0120 pu, I_in=475.2333 A, PF=0.8821, V_out=1.0120 pu, I_out=475.2333 A, V_DT=1.0100 pu, P=80.8274 MW, Q=43.1637 MVar
[2026-05-17 01:30:10] [iter 121] [Bus 5] P/Q/CMD -> V_in=1.0000 pu, I_in=478.6333 A, PF=0.9600, V_out=1.0000 pu, I_out=478.6333 A, V_DT=1.0081 pu, P=87.5442 MW, Q=25.5337 MVar
